,endTime,artistName,trackName,msPlayed,category
6732,2023-04-08 23:41,Luke Combs,Forever After All,232348,song
6733,2023-04-08 23:45,Luke Combs,Growin' Up and Gettin' Old,233451,song
6734,2023-04-08 23:49,Luke Combs,Where the Wild Things Are,239348,song
6735,2023-04-08 23:52,Luke Combs,"Going, Going, Gone",177267,song
6736,2023-04-08 23:56,Luke Combs,Joe,218348,song
6737,2023-04-09 00:00,Luke Combs,Doin' This,253996,song
6738,2023-04-09 00:56,Luke Combs,5 Leaf Clover,33390,song
6739,2023-04-09 01:01,Luke Combs,Dive - Recorded At Sound Stage Nashville,260862,song
6740,2023-04-09 01:03,MKTO,Classic,33864,song
6741,2023-04-09 01:03,Mae Stephens,If We Ever Broke Up,142758,song
6742,2023-04-09 01:05,Forest Blakk,Fall Into Me,73816,song
6743,2023-04-09 01:08,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840,song
6744,2023-04-09 01:08,OneRepublic,I Ain't Worried,3761,song
6745,2023-04-09 01:08,Morgan Wallen,Sand In My Boots,7976,song
6746,2023-04-09 01:08,Morgan Wallen,Wasted On You,7337,song
6747,2023-04-09 01:11,Lost Frequencies,Where Are You Now,148197,song
6748,2023-04-09 05:09,MOGUAI,Hold On (feat. Cheat Codes) - 2020 Edit,20436,song
6749,2023-04-09 06:07,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 154: The Dunker Spot With Nekias Duncan and Steve Jones,2959974,podcast
6750,2023-04-09 06:08,The Ringer NBA Show,"Bronny James’s Massive NIL Valuation, the Angel Reese–Caitlin Clark “Drama,” and Austin’s Thoughts on the New CBA | Off Guard",40681,podcast
6751,2023-04-09 06:40,The Ringer NBA Show,"Bronny James’s Massive NIL Valuation, the Angel Reese–Caitlin Clark “Drama,” and Austin’s Thoughts on the New CBA | Off Guard",1779942,podcast
6752,2023-04-09 07:03,The Ringer NBA Show,"Bronny James’s Massive NIL Valuation, the Angel Reese–Caitlin Clark “Drama,” and Austin’s Thoughts on the New CBA | Off Guard",1239065,podcast
6753,2023-04-09 07:04,The Ringer NBA Show,"Bronny James’s Massive NIL Valuation, the Angel Reese–Caitlin Clark “Drama,” and Austin’s Thoughts on the New CBA | Off Guard",100,podcast
6754,2023-04-09 07:36,"I Don't Care, I Love It",BOOK CLUB!!!! ,1919849,podcast
6755,2023-04-09 08:47,Basketball Illuminati,Unintended Consequences,4230570,podcast
6756,2023-04-09 12:27,Brian Windhorst & The Hoop Collective,What Is Going On In Dallas? Play-In Picture,3640516,podcast
6757,2023-04-09 12:31,On Fire with Jeff Probst: The Official Survivor Podcast,Going Inside the Survivor Art Department,175624,podcast
6758,2023-04-10 04:48,The Bill Simmons Podcast,"Gobert Game 2.0, Dallas’s Shame, and Our 2023 NBA Awards With Ryen Russillo",1751895,podcast
6759,2023-04-10 14:57,The Bill Simmons Podcast,"Gobert Game 2.0, Dallas’s Shame, and Our 2023 NBA Awards With Ryen Russillo",3093696,podcast
6760,2023-04-10 15:32,The Bill Simmons Podcast,"Gobert Game 2.0, Dallas’s Shame, and Our 2023 NBA Awards With Ryen Russillo",1535064,podcast
6761,2023-04-10 15:37,The Bill Simmons Podcast,"Gobert Game 2.0, Dallas’s Shame, and Our 2023 NBA Awards With Ryen Russillo",255728,podcast
6762,2023-04-10 16:45,The Bill Simmons Podcast,"Gobert Game 2.0, Dallas’s Shame, and Our 2023 NBA Awards With Ryen Russillo",1391004,podcast
6763,2023-04-10 16:46,Beatific Vision,Childhood,6954,song
6764,2023-04-10 16:46,Luke Combs,Tomorrow Me,30219,song
6765,2023-04-10 16:48,Beatific Vision,Childhood,117253,song
6766,2023-04-10 16:50,Kenzie,orange you glad,132985,song
6767,2023-04-10 16:52,Frances The Mute,Downpour (Project AER Remix),153473,song
6768,2023-04-10 16:54,Mozzie,a quiet place,115756,song
6769,2023-04-10 16:57,Auxjack,Reel Two Reel,156314,song
6770,2023-04-10 16:59,MLTSMTHNG,Feel like that,126825,song
6771,2023-04-10 17:09,isaintjames,Yazzy,66167,song
6772,2023-04-10 21:04,Oskar Hahn,Bare Branches,5418,song
6773,2023-04-10 21:51,The Bill Simmons Podcast,"Gobert Game 2.0, Dallas’s Shame, and Our 2023 NBA Awards With Ryen Russillo",442517,podcast
6774,2023-04-10 21:51,Jmss,Last Night,9749,song
6775,2023-04-10 21:53,Jmss,Last Night,124894,song
6776,2023-04-10 21:55,CrazyJaZz,Romance,119344,song
6777,2023-04-10 21:57,steezy prime,moonbeam,114441,song
6778,2023-04-10 21:59,Josa,Demons,107025,song
6779,2023-04-10 22:01,Estelas,2001,138633,song
6780,2023-04-10 22:04,Matt Large,High Drama,179814,song
6781,2023-04-10 22:07,Franky Newton,What R U Takin',169010,song
6782,2023-04-10 22:10,Terce S.,written for you,147814,song
6783,2023-04-10 22:12,Kinissue,Mend,139814,song
6784,2023-04-10 22:15,beauBAE,Leaving Home,158608,song
6785,2023-04-10 22:17,Brad Enbata,Warm Place,121596,song
6786,2023-04-10 22:19,Jokujekku,Gekkoland,142941,song
6787,2023-04-10 22:21,High John,Rain,89815,song
6788,2023-04-10 22:23,Supereffective,Solar Beam,148038,song
6789,2023-04-10 22:25,Nicolas Kluzek,Cool Cats Club,119814,song
6790,2023-04-10 22:27,Eric Goldander,until we sleep,140981,song
6791,2023-04-10 22:30,Walden,Motorbike and Coconut,145866,song
6792,2023-04-10 22:32,Donkeychote,Favorite Cup,134314,song
6793,2023-04-10 22:34,Happy Soulboy,Lazy Days,103981,song
6794,2023-04-10 22:36,Kasimir,My Cat,99823,song
6795,2023-04-10 22:38,Jarhed,Tokyo Walk,129823,song
6796,2023-04-10 22:39,Chris Punsalan,Portland,104285,song
6797,2023-04-10 22:42,Inf,Sugar Trail,140991,song
6798,2023-04-10 22:44,Bastido,wild blue yonder,132246,song
6799,2023-04-10 22:46,Pearldiver,Sumatra,137814,song
6800,2023-04-10 22:48,Monkay,Alice,107075,song
6801,2023-04-10 22:52,Keymer,Transitions,215814,song
6802,2023-04-10 22:54,Oskar Hahn,Bare Branches,162879,song
6803,2023-04-10 22:57,Tohaj,Scilla,154814,song
6804,2023-04-10 23:00,Shalaq,Orange,154100,song
6805,2023-04-10 23:02,Wavy Naps,Tone Break,133608,song
6806,2023-04-10 23:03,Remulak,Jazz Hands,98128,song
6807,2023-04-10 23:06,Sepia Tapes,Lance,125860,song
6808,2023-04-10 23:09,Hans Hu$tle,Big Blue,182564,song
6809,2023-04-10 23:10,Oslo,Take The Lift,95537,song
6810,2023-04-10 23:12,Elffire,Long Road,107814,song
6811,2023-04-10 23:15,T.Check,flame fluids,149814,song
6812,2023-04-10 23:17,Parental,Yesterday's Tomorrow,133508,song
6813,2023-04-10 23:19,Jasper Keeling,Intro Flip #2,139076,song
6814,2023-04-10 23:21,Mu'gambi,Godspeed,140881,podcast
6815,2023-04-10 23:23,Mozzie,a quiet place,115756,song
6816,2023-04-10 23:25,Vidstige,Chicken Paradox,121314,song
6817,2023-04-10 23:27,catch92,Through It,109831,song
6818,2023-04-10 23:29,Jost Esser,night flight,111814,song
6819,2023-04-10 23:32,Cap Kendricks,Enough,153661,song
6820,2023-04-10 23:33,No Spirit,Maple,85529,song
6821,2023-04-10 23:36,Amess,アスパラガス農園 (asparagus farm),168173,song
6822,2023-04-10 23:38,Miilano,first light,127314,song
6823,2023-04-10 23:40,Pantone,Passion Fruit,116749,song
6824,2023-04-10 23:42,Crispy Beats,Blossom,129045,song
6825,2023-04-10 23:44,Drxnk,Hammock,115867,song
6826,2023-04-10 23:47,Frances The Mute,Downpour (Project AER Remix),153473,song
6827,2023-04-10 23:49,1930,Downtown,110926,song
6828,2023-04-10 23:51,Otis Ubaka,Sweet Stuff,157106,song
6829,2023-04-10 23:54,kBeats,Look At The Stars,142845,song
6830,2023-04-10 23:56,M.I Hakone,Reel to Real,139831,song
6831,2023-04-10 23:58,Webmoms,Volpaia,133661,song
6832,2023-04-11 00:00,Wishes and Dreams,Rainbow Avenue,126048,song
6833,2023-04-11 00:02,Hoffy Beats,warm quilt,111539,song
6834,2023-04-11 00:04,Heinrich Schlupf,Mirage,127043,song
6835,2023-04-11 00:06,Berezy,Fiasco,123907,song
6836,2023-04-11 00:09,Midan,Jehzz,142481,song
6837,2023-04-11 00:10,Am Froggo,Bubbler,102891,song
6838,2023-04-11 00:13,Thelonious Coltrane,Flower Power,178143,song
6839,2023-04-11 00:16,PRGMAT,Where Stories Live,158385,song
6840,2023-04-11 00:17,Slowdown,Peacefull,79830,song
6841,2023-04-11 00:19,Long Lex,For moments I feel faint,125439,song
6842,2023-04-11 00:22,Beamer,Aftermath,174811,song
6843,2023-04-11 00:25,buggy beats,TM beat up,158993,song
6844,2023-04-11 00:28,Senoidal,Tandil,158851,song
6845,2023-04-11 00:30,dsntf,McCoy the Master,115579,song
6846,2023-04-11 00:31,Mayaewk,Movements,109661,song
6847,2023-04-11 00:34,Flingu,Seed,126672,song
6848,2023-04-11 00:36,Wieland & Ulrich,I Remember,171983,song
6849,2023-04-11 00:39,Lowkey Vanni,Summit,129495,song
6850,2023-04-11 00:41,PANTōNE VU,Ochre Windfall,171388,song
6851,2023-04-11 00:44,Dentist,PMA,133118,song
6852,2023-04-11 00:47,Nosmoh,saying goodbye to yesterday,177215,song
6853,2023-04-11 00:49,Nick Mosh,Unconditionally,131001,song
6854,2023-04-11 00:51,alfrer,music for when you don't want to get out of bed,144664,song
6855,2023-04-11 00:52,alfrer,music for when you don't want to get out of bed,1668,song
6856,2023-04-11 00:52,Lake Valley,Sparky Streets,19099,song
6857,2023-04-11 00:55,Ed Sheeran,Eyes Closed,194848,song
6858,2023-04-11 00:55,Meghan Trainor,Made You Look,17322,song
6859,2023-04-11 00:56,JVKE,golden hour,27422,song
6860,2023-04-11 00:59,Jake Scott,Like This,172501,song
6861,2023-04-11 01:00,Uncle Kracker,Drift Away,98243,song
6862,2023-04-11 02:09,The Ringer NBA Show,Sorting Through All of the Madness From a Wild Regular-Season Finale | Group Chat,1780592,podcast
6863,2023-04-11 07:12,The Ringer NBA Show,Sorting Through All of the Madness From a Wild Regular-Season Finale | Group Chat,1861821,podcast
6864,2023-04-11 07:14,The Ringer NBA Show,"The Rudy Gobert Incident, Previewing the Play-In Tournament, and ‘Snowfall’ | Real Ones",29350,podcast
6865,2023-04-11 07:14,The Ringer NBA Show,Sorting Through All of the Madness From a Wild Regular-Season Finale | Group Chat,101,podcast
6866,2023-04-11 07:47,The Ringer NBA Show,"The Rudy Gobert Incident, Previewing the Play-In Tournament, and ‘Snowfall’ | Real Ones",1786907,podcast
6867,2023-04-11 08:20,The Ringer NBA Show,"The Rudy Gobert Incident, Previewing the Play-In Tournament, and ‘Snowfall’ | Real Ones",1895395,podcast
6868,2023-04-11 08:21,The Ringer NBA Show,"The Rudy Gobert Incident, Previewing the Play-In Tournament, and ‘Snowfall’ | Real Ones",100,podcast
6869,2023-04-11 08:41,The Lowe Post,Beck and MacMahon,1196268,podcast
6870,2023-04-11 12:38,Fearless Motivation,Entrepreneur (The Self Made) [Motivational Speech],264084,song
6871,2023-04-11 12:41,Fearless Motivation,What If (Motivational Speech),33958,song
6872,2023-04-11 12:55,The Bill Simmons Podcast,"Gobert Game 2.0, Dallas’s Shame, and Our 2023 NBA Awards With Ryen Russillo",551567,podcast
6873,2023-04-11 13:50,Two Friends,Life's Too Short,76370,song
6874,2023-04-11 20:37,The Mismatch,"Previewing the Play-in Tournament, Predicting the NBA Awards, and Discussing the Gobert Punch",1404799,podcast
6875,2023-04-11 20:38,Calvin Harris,One Kiss (with Dua Lipa),30686,song
6876,2023-04-11 20:38,Calvin Harris,One Kiss (with Dua Lipa),11718,song
6877,2023-04-11 20:38,Calvin Harris,One Kiss (with Dua Lipa),7253,song
6878,2023-04-11 20:39,Calvin Harris,One Kiss (with Dua Lipa),2267,song
6879,2023-04-11 20:39,Calvin Harris,One Kiss (with Dua Lipa),3541,song
6880,2023-04-11 20:39,Calvin Harris,One Kiss (with Dua Lipa),2205,song
6881,2023-04-11 20:39,Calvin Harris,One Kiss (with Dua Lipa),14459,song
6882,2023-04-11 20:42,Lizzy McAlpine,ceilings,182888,song
6883,2023-04-11 20:45,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,176440,song
6884,2023-04-11 20:49,Lady Gaga,Bloody Mary,244543,song
6885,2023-04-11 20:51,Disco Lines,Baby Girl,110889,song
6886,2023-04-11 20:54,Fujii Kaze,Shinunoga E-Wa,185388,song
6887,2023-04-11 20:56,SZA,Kill Bill,153947,song
6888,2023-04-11 21:00,New West,Those Eyes,219824,song
6889,2023-04-11 21:03,Beach Weather,"Sex, Drugs, Etc.",196572,song
6890,2023-04-11 21:04,Chris Brown,Under The Influence,26450,song
6891,2023-04-11 21:04,ThxSoMch,SPIT IN MY FACE!,15197,song
6892,2023-04-11 21:04,TV Girl,Lovers Rock,186,song
6893,2023-04-11 21:04,Paloma Faith,Only Love Can Hurt Like This - Slowed Down Version,186,song
6894,2023-04-11 21:08,Oliver Tree,Miss You,206000,song
6895,2023-04-11 21:10,Sam Smith,Unholy (feat. Kim Petras),156739,song
6896,2023-04-11 21:13,Miguel,Sure Thing,195188,song
6897,2023-04-11 21:16,Nicky Youre,Sunroof,162840,song
6898,2023-04-11 21:17,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,19513,song
6899,2023-04-11 21:17,Kanii,I Know,45192,song
6900,2023-04-11 21:21,Seafret,Atlantis,229197,song
6901,2023-04-11 21:25,Eminem,Mockingbird,14513,song
6902,2023-04-11 21:25,Meghan Trainor,NO,213321,song
6903,2023-04-11 21:26,Superstar Pride,PAINTING PICTURES,67429,song
6904,2023-04-11 21:27,keshi,LIMBO,448,song
6905,2023-04-11 21:27,Nicki Minaj,Super Freaky Girl,942,song
6906,2023-04-11 21:27,Baby Tate,"Hey, Mickey!",35208,song
6907,2023-04-11 21:29,Rainbow Kitten Surprise,It's Called: Freefall,152317,song
6908,2023-04-11 21:33,Toosii,Favorite Song,208369,song
6909,2023-04-11 21:36,Bakar,Hell N Back,213388,song
6910,2023-04-11 21:39,PinkPantheress,Boy's a Liar Pt. 2,130828,song
6911,2023-04-11 21:42,The Red Jumpsuit Apparatus,Face Down,441,song
6912,2023-04-11 21:42,Beyoncé,CUFF IT,29042,song
6913,2023-04-11 21:42,Yellowcard,Ocean Avenue,2188,song
6914,2023-04-11 21:42,Libianca,People,184542,song
6915,2023-04-11 21:45,Chris Stapleton,Broken Halos,180002,song
6916,2023-04-11 21:55,Uncle Kracker,Drift Away,49793,song
6917,2023-04-11 22:14,Guy Meets Girl,Send Me on My Way,0,song
6918,2023-04-11 22:14,Hoobastank,The Reason,149,song
6919,2023-04-11 22:14,Counting Crows,Accidentally In Love,4928,song
6920,2023-04-11 22:14,Drax Project,Catching Feelings (feat. SIX60),320,song
6921,2023-04-11 22:14,We Three,"hold me, baby",191,song
6922,2023-04-11 22:14,The Red Jumpsuit Apparatus,Face Down,767,song
6923,2023-04-11 22:14,Bazzi,Paradise,128,song
6924,2023-04-11 22:14,Uncle Kracker,Drift Away,1258,song
6925,2023-04-11 22:14,Chris Stapleton,Broken Halos,0,song
6926,2023-04-11 22:14,Yellowcard,Ocean Avenue,1685,song
6927,2023-04-11 22:17,Counting Crows,Accidentally In Love,184615,song
6928,2023-04-11 22:21,Passenger,Anywhere,216001,song
6929,2023-04-11 22:33,Nickelback,How You Remind Me,161852,song
6930,2023-04-12 02:38,The Mismatch,"Previewing the Play-in Tournament, Predicting the NBA Awards, and Discussing the Gobert Punch",1172458,podcast
6931,2023-04-12 05:12,The Mismatch,"Previewing the Play-in Tournament, Predicting the NBA Awards, and Discussing the Gobert Punch",662541,podcast
6932,2023-04-12 05:16,The Mismatch,"Previewing the Play-in Tournament, Predicting the NBA Awards, and Discussing the Gobert Punch",159302,podcast
6933,2023-04-12 14:29,Unknown Artist,Unknown Track,3932,song
6934,2023-04-12 14:29,The Bill Simmons Podcast,"The Lakers Escape and Miami Flops With Kevin O’Connor, Plus Wesley Morris on ‘Air,’ ‘Succession,’ and Ben Affleck’s Unique Career",2859060,podcast
6935,2023-04-12 14:30,My Chemical Romance,I'm Not Okay (I Promise),37483,podcast
6936,2023-04-12 14:30,BOYS LIKE GIRLS,Heels Over Head - Tom Lord-Alge Mix,1301,song
6937,2023-04-12 14:30,Unknown Artist,Unknown Track,30420,song
6938,2023-04-12 14:30,Imagine Dragons,Believer,1813,song
6939,2023-04-12 14:30,Green Day,American Idiot,1322,song
6940,2023-04-12 14:31,Unknown Artist,Unknown Track,24856,song
6941,2023-04-12 14:34,Johnny Dailey,Over a Girl,173813,song
6942,2023-04-12 14:36,Julia Cole,All It Was,152946,song
6943,2023-04-12 14:37,Trevor Martin,Can't Call You Beautiful,49444,podcast
6944,2023-04-12 22:15,Basketball Illuminati,Everybody Hates Rudy,3052266,podcast
6945,2023-04-12 22:23,How to Get an Analytics Job,4 Lessons We Learned During the First Year of the Analytics Apprenticeship Program,457479,podcast
6946,2023-04-12 22:28,Data Career Podcast,53: Best Data Visualization Books for Beginners 📚,188462,podcast
6947,2023-04-12 23:02,How to Get an Analytics Job,4 Lessons We Learned During the First Year of the Analytics Apprenticeship Program,195477,podcast
6948,2023-04-13 01:32,Luke Combs,The Kind of Love We Make,8298,song
6949,2023-04-13 01:32,Basketball Illuminati,Everybody Hates Rudy,1616576,podcast
6950,2023-04-13 01:36,Luke Combs,The Kind of Love We Make,217101,song
6951,2023-04-13 01:39,Luke Combs,Love You Anyway,229441,song
6952,2023-04-13 01:44,Luke Combs,Fast Car,265308,song
6953,2023-04-13 01:47,Luke Combs,5 Leaf Clover,210868,song
6954,2023-04-13 01:51,Luke Combs,Beautiful Crazy,193007,song
6955,2023-04-13 01:55,Luke Combs,When It Rains It Pours,239972,song
6956,2023-04-13 01:58,Luke Combs,"Going, Going, Gone",177081,song
6957,2023-04-13 02:02,Luke Combs,Forever After All,232534,song
6958,2023-04-13 02:05,Luke Combs,Growin' Up and Gettin' Old,233481,song
6959,2023-04-13 02:08,Luke Combs,She Got the Best of Me,182974,song
6960,2023-04-13 02:10,Luke Combs,5 Leaf Clover,91768,song
6961,2023-04-13 02:14,Luke Combs,Love You Anyway,229627,song
6962,2023-04-13 02:18,Luke Combs,Growin' Up and Gettin' Old,44955,song
6963,2023-04-13 02:18,Luke Combs,The Kind of Love We Make,224241,song
6964,2023-04-13 02:22,Luke Combs,Where the Wild Things Are,239534,song
6965,2023-04-13 02:26,Luke Combs,Joe,218534,song
6966,2023-04-13 02:30,Luke Combs,Doin' This,254182,song
6967,2023-04-13 02:34,Luke Combs,Tomorrow Me,208548,song
6968,2023-04-13 02:37,Luke Combs,Cold As You,186107,song
6969,2023-04-13 02:40,Luke Combs,Beer Never Broke My Heart,186734,song
6970,2023-04-13 02:44,Luke Combs,Outrunnin' Your Memory,254530,song
6971,2023-04-13 02:48,Luke Combs,Better Together,219388,song
6972,2023-04-13 02:51,Luke Combs,Lovin' On You,194681,song
6973,2023-04-13 02:55,Luke Combs,Hurricane,222348,song
6974,2023-04-13 02:57,Luke Combs,Even Though I'm Leaving,3840,song
6975,2023-04-13 02:57,Luke Combs,Even Though I'm Leaving,128444,song
6976,2023-04-13 04:57,The Ryen Russillo Podcast,"Episode 500! Are We Rooting for LeBron? Gobert Suspended, and Was Tanking That Bad? Plus, Comedian Nate Bargatze Returns.",1724172,podcast
6977,2023-04-13 12:06,The Ringer NBA Show,"SGA Refuses to be Herbed, and the Bulls Are Going Shrieking | Group Chat",6634,podcast
6978,2023-04-13 12:06,The Ryen Russillo Podcast,"Episode 500! Are We Rooting for LeBron? Gobert Suspended, and Was Tanking That Bad? Plus, Comedian Nate Bargatze Returns.",1809972,podcast
6979,2023-04-13 12:07,Fearless Motivation,Focus (Gym Motivation),2090,song
6980,2023-04-13 12:11,Fearless Motivation,When You Feel Like Quitting (Motivational Speech),213124,song
6981,2023-04-13 12:19,The Ringer NBA Show,"SGA Refuses to be Herbed, and the Bulls Are Going Shrieking | Group Chat",24000,podcast
6982,2023-04-13 12:19,Fearless Motivation,Failure (Motivational Speech) [Mini Cut],61563,song
6983,2023-04-13 14:40,The Ringer NBA Show,"SGA Refuses to be Herbed, and the Bulls Are Going Shrieking | Group Chat",2359318,podcast
6984,2023-04-14 03:04,The Bill Simmons Podcast,"Most Intriguing NBA Playoff Storylines With Brian Windhorst, Plus a Boston Check-In With Bill’s Dad",8173,podcast
6985,2023-04-14 03:43,The Bill Simmons Podcast,"Most Intriguing NBA Playoff Storylines With Brian Windhorst, Plus a Boston Check-In With Bill’s Dad",1456138,podcast
